date,route,season,month,significant_wave_height_m,wind_speed_knots,sea_state_code,speed_reduction_pct,fuel_increase_pct,voyage_delay_days
9/15/2025,brazil_china,autumn,9,3.35,18,5,30.24,16.64,2.344
9/16/2025,australia_china,autumn,9,1.69,18.1,3,16.99,8.98,0.912
9/16/2025,australia_south_korea,autumn,9,2.21,17.6,3,20.75,13.74,0.942
9/16/2025,indonesia_india,autumn,9,2.95,13.7,3,23.6,16.83,1.136
9/16/2025,west_africa_india,autumn,9,2.77,9.6,3,18.79,12.15,1.183
9/17/2025,brazil_malaysia,autumn,9,2.38,15.4,3,20.34,13.86,1.812
9/18/2025,canada_china,autumn,9,1.42,8.5,3,7.2,3.83,0.285
9/18/2025,brazil_china,autumn,9,2.21,20.3,3,22.92,16.32,1.71
9/18/2025,south_africa_china,autumn,9,2.22,8,3,13.18,6.97,0.848
9/18/2025,australia_south_korea,autumn,9,3.07,14.1,5,24.86,18.4,1.276
9/19/2025,australia_china,autumn,9,2.65,16.1,3,23.04,15.55,1.542
9/19/2025,west_africa_india,autumn,9,1.89,14.9,3,16.05,9.84,1.192
9/19/2025,brazil_malaysia,autumn,9,1.9,15.4,3,16.57,11.39,0.918
9/20/2025,indonesia_india,autumn,9,1.83,14.2,3,15,9.87,1.002
9/20/2025,south_africa_china,autumn,9,2.27,12.2,3,16.92,9.07,0.932
9/20/2025,canada_china,autumn,9,2.61,14.8,3,21.73,12.99,1.39
9/21/2025,brazil_china,autumn,9,2.63,18.3,3,24.7,15.79,1.907
9/21/2025,australia_south_korea,autumn,9,2.55,14.7,3,21.16,13.05,1.377
9/22/2025,indonesia_india,autumn,9,2.39,12.3,3,17.89,11.65,0.707
9/22/2025,west_africa_india,autumn,9,2.76,12,3,20.69,13.58,1.137
9/23/2025,brazil_malaysia,autumn,9,3.01,21.8,5,30.46,20.91,2.511
9/23/2025,australia_china,autumn,9,3.19,18.4,5,29.29,18.9,1.471
9/23/2025,brazil_china,autumn,9,3.11,16.3,5,26.93,17.79,2.182
9/23/2025,south_africa_china,autumn,9,3.11,16,5,26.7,18.23,1.591
9/24/2025,canada_china,autumn,9,2.89,9.6,3,19.79,12.03,1.295
9/24/2025,australia_south_korea,autumn,9,2.23,11.6,3,16.05,11.64,0.635
9/25/2025,indonesia_india,autumn,9,2.91,10.1,3,20.36,12.91,1.135
9/25/2025,australia_china,autumn,9,1.96,11.4,3,13.78,7.27,0.896
9/25/2025,south_africa_china,autumn,9,1.97,10.4,3,13.14,6.69,0.754
9/25/2025,brazil_malaysia,autumn,9,2.47,6.1,3,13.65,7.72,1.132
9/26/2025,australia_south_korea,autumn,9,1.78,13.9,3,14.36,9.95,0.669
9/26/2025,brazil_china,autumn,9,2.17,10.3,3,14.62,9.83,1.614
9/26/2025,west_africa_india,autumn,9,1.91,20.2,3,20.42,12.36,1.398
9/26/2025,canada_china,autumn,9,1.41,12.8,3,10.55,6.51,0.847
9/28/2025,australia_south_korea,autumn,9,2.55,12.1,3,19.05,10.66,0.745
9/28/2025,indonesia_india,autumn,9,2.98,15.3,3,25.06,17.57,1.375
9/28/2025,brazil_china,autumn,9,2.83,9.2,3,19.01,12.62,1.495
9/28/2025,west_africa_india,autumn,9,3.03,9.1,5,20.48,12.78,1.145
9/29/2025,brazil_malaysia,autumn,9,2.4,18.5,3,22.93,15.64,1.764
9/29/2025,south_africa_china,autumn,9,1.79,6.7,3,8.69,6.08,0.735
9/29/2025,canada_china,autumn,9,2.25,9.7,3,14.82,9.58,1.233
9/29/2025,australia_china,autumn,9,1.93,7.2,3,10.19,3.64,0.753
10/1/2025,brazil_china,autumn,10,1.16,9.6,3,6.02,3.41,0.68
10/1/2025,brazil_malaysia,autumn,10,1.98,16.5,3,18.03,11.29,1.532
10/1/2025,west_africa_india,autumn,10,3.08,11.4,5,22.73,13.13,1.133
10/2/2025,south_africa_china,autumn,10,3.52,11.2,5,26.15,17.11,1.581
10/2/2025,australia_south_korea,autumn,10,2.75,14.7,3,22.73,13.63,1.461
10/2/2025,indonesia_india,autumn,10,1.52,8.6,3,8.09,5.56,0.459
10/3/2025,brazil_malaysia,autumn,10,3.37,8.9,5,23.05,14.65,1.526
10/3/2025,canada_china,autumn,10,2.21,16,3,19.48,12.07,1.383
10/3/2025,brazil_china,autumn,10,2.72,12.4,3,20.69,11.67,1.291
10/3/2025,west_africa_india,autumn,10,3.16,15.4,5,26.64,18.19,1.468
10/3/2025,australia_china,autumn,10,2.88,14.8,3,23.91,13.77,1.409
10/4/2025,australia_south_korea,autumn,10,1.37,15.1,3,12.1,7.45,0.239
10/4/2025,indonesia_india,autumn,10,2.62,17,3,23.59,16.18,1.204
10/5/2025,brazil_china,autumn,10,1.75,14.9,3,14.9,9.87,1.153
10/6/2025,australia_china,autumn,10,1.88,10.3,3,12.26,6.08,0.704
10/6/2025,west_africa_india,autumn,10,2.43,8.2,3,14.94,8.23,0.775
10/6/2025,canada_china,autumn,10,2.28,16.5,3,20.4,13.84,1.75
10/6/2025,south_africa_china,autumn,10,1.27,21.2,3,16.15,11.04,1.259
10/6/2025,indonesia_india,autumn,10,1.53,18.6,3,16.11,11.16,1.175
10/7/2025,brazil_malaysia,autumn,10,3.5,18.5,5,31.79,22.35,2.719
10/8/2025,australia_south_korea,autumn,10,2.32,19.3,3,22.98,15.39,1.183
10/8/2025,australia_china,autumn,10,3.34,7.4,5,21.62,13.19,1.717
10/8/2025,brazil_china,autumn,10,2.24,18.5,3,21.68,14.34,1.533
10/9/2025,brazil_malaysia,autumn,10,3.04,11.4,5,22.47,14.26,1.805
10/9/2025,west_africa_india,autumn,10,3.09,13.5,5,24.56,13.17,1.379
10/10/2025,indonesia_india,autumn,10,1.68,16.1,3,15.27,9.4,0.288
10/10/2025,south_africa_china,autumn,10,2.77,6.6,3,16.41,10.85,0.531
10/10/2025,canada_china,autumn,10,2.37,16.2,3,20.94,13.34,1.522
10/10/2025,australia_china,autumn,10,2.7,11.7,3,19.95,13.98,0.791
10/12/2025,indonesia_india,autumn,10,2.63,11.7,3,19.42,12.02,1.36
10/12/2025,west_africa_india,autumn,10,1.78,14,3,14.43,9.71,1.138
10/12/2025,south_africa_china,autumn,10,3.56,16.9,5,31,20.6,1.681
10/12/2025,australia_south_korea,autumn,10,3.28,13.6,5,26.1,16.14,1.199
10/13/2025,brazil_malaysia,autumn,10,3.47,7.4,5,22.66,14.66,1.782
10/13/2025,canada_china,autumn,10,2.81,20.9,3,28.21,19.09,1.877
10/14/2025,australia_china,autumn,10,1.55,16.5,3,14.68,7.63,1.187
10/14/2025,south_africa_china,autumn,10,1.48,19.2,3,16.22,10.97,1.12
10/14/2025,australia_south_korea,autumn,10,1.67,13.5,3,13.18,10.96,0.908
10/14/2025,indonesia_india,autumn,10,1.58,17.3,3,15.46,10.18,0.754
10/15/2025,brazil_malaysia,autumn,10,2.79,8.8,3,18.35,11.37,1.312
10/16/2025,west_africa_india,autumn,10,2.82,13.2,3,22.11,13.77,1.546
10/16/2025,canada_china,autumn,10,2.39,18.2,3,22.65,14.35,1.412
10/17/2025,south_africa_china,autumn,10,2.22,10.7,3,15.33,10.64,1.114
10/18/2025,west_africa_india,autumn,10,1.68,13.5,3,13.2,10.48,1.053
10/18/2025,australia_china,autumn,10,1.54,16.7,3,14.65,10.65,0.911
10/18/2025,australia_south_korea,autumn,10,3.58,15.5,5,30.06,16.92,1.729
10/18/2025,indonesia_india,autumn,10,3.61,10.3,5,26.08,16.62,1.149
10/19/2025,canada_china,autumn,10,1.2,11.8,3,8.06,6.05,0.517
10/20/2025,south_africa_china,autumn,10,1.98,13.5,3,15.66,9.88,0.989
10/20/2025,australia_south_korea,autumn,10,2.43,12.6,3,18.5,11.34,0.703
10/22/2025,canada_china,autumn,10,2.48,16.1,3,21.75,13.49,1.705
10/22/2025,indonesia_india,autumn,10,3.12,17.9,5,28.29,20.5,1.175
10/23/2025,australia_south_korea,autumn,10,1.97,20,3,20.8,13.66,0.876
10/24/2025,south_africa_china,autumn,10,3.13,11.7,5,23.41,15.29,1.543
10/24/2025,canada_china,autumn,10,3.39,13.4,5,26.83,15.96,1.279
10/26/2025,canada_china,autumn,10,1.76,15.6,3,15.56,9.89,1
10/26/2025,indonesia_india,autumn,10,1.68,8.4,3,9.11,5.58,0.297
10/27/2025,south_africa_china,autumn,10,2.93,13.5,3,23.28,15.57,1.588
10/27/2025,australia_south_korea,autumn,10,2.89,10.9,3,20.88,12.71,0.898
10/28/2025,canada_china,autumn,10,2.09,13.4,3,16.4,10.17,1.068
10/29/2025,indonesia_india,autumn,10,2.28,14.1,3,18.5,12.24,0.952
10/29/2025,australia_south_korea,autumn,10,2.03,5.7,3,9.8,5.87,0.4
10/30/2025,south_africa_china,autumn,10,2,11.7,3,14.34,9.39,1.277
10/30/2025,canada_china,autumn,10,1.72,13.4,3,13.5,8.97,1.08
10/31/2025,australia_south_korea,autumn,10,3.26,19.2,5,30.42,19.57,1.513
11/1/2025,south_africa_china,autumn,11,2.98,14.4,3,24.35,15.79,1.609
11/1/2025,indonesia_india,autumn,11,2.77,9.8,3,18.99,12.14,0.887
11/3/2025,indonesia_india,autumn,11,2.87,10.8,3,20.61,13.96,1.11
11/4/2025,australia_south_korea,autumn,11,1.6,19.8,3,17.66,11.48,0.905
11/6/2025,australia_south_korea,autumn,11,2.83,15.5,3,24.04,16.07,1.083
11/7/2025,indonesia_india,autumn,11,2.64,8.9,3,17.25,10.22,0.571
11/8/2025,australia_south_korea,autumn,11,3.02,12.1,5,22.8,14.11,0.914
11/9/2025,indonesia_india,autumn,11,3.35,10,5,23.81,12.84,1.49
11/11/2025,indonesia_india,autumn,11,1.37,15.8,3,12.61,7.01,0.767
