date,route,season,month,significant_wave_height_m,wind_speed_knots,sea_state_code,speed_reduction_pct,fuel_increase_pct,voyage_delay_days
8/10/2025,australia_china,summer,8,0.64,6.46,2,14.7,8.88,0.479
8/11/2025,australia_south_korea,summer,8,0.5,5.28,2,28.43,14.95,1.384
8/11/2025,brazil_china,summer,8,0.83,8.31,2,12.06,5.57,1.54
8/11/2025,brazil_malaysia,summer,8,1.58,5,3,19.58,9.63,1.846
8/11/2025,canada_china,summer,8,1.17,5.46,3,10,6.31,0.485
8/11/2025,indonesia_india,summer,8,0.5,7.73,2,26.62,14.89,0.697
8/13/2025,south_africa_china,summer,8,0.5,11.35,2,19.48,9.77,1.43
8/13/2025,west_africa_india,summer,8,1.51,5.24,3,10.26,5,0.567
8/13/2025,australia_china,summer,8,2.32,5.3,4,10,6.66,0.463
8/14/2025,australia_south_korea,summer,8,0.85,9.31,2,10,5,0.635
8/14/2025,brazil_china,summer,8,1.59,5.58,3,20.73,8.2,2.196
8/15/2025,brazil_malaysia,summer,8,1.29,5,3,14.02,7,1.378
8/15/2025,canada_china,summer,8,1.89,8.19,3,10.23,7.74,0.629
8/16/2025,indonesia_india,summer,8,2.16,10.82,4,19.86,7.74,0.546
8/16/2025,south_africa_china,summer,8,1.24,8.94,3,10,5,0.79
8/16/2025,west_africa_india,summer,8,2,5.35,4,10,5.11,0.539
8/16/2025,australia_china,summer,8,0.5,6.83,2,21.52,10.55,0.862
8/18/2025,australia_south_korea,summer,8,0.5,9.13,2,25.97,13.7,1.374
8/18/2025,brazil_china,summer,8,0.5,10.1,2,10,5.85,0.872
8/18/2025,brazil_malaysia,summer,8,1.14,9.32,3,10,5,0.529
8/18/2025,canada_china,summer,8,0.5,5,2,16.35,5,1.178
8/19/2025,indonesia_india,summer,8,0.65,10.94,2,13.1,7.82,0.628
8/20/2025,south_africa_china,summer,8,0.8,5,2,10,5,0.743
8/21/2025,west_africa_india,summer,8,0.85,8.58,2,16.9,9.86,1.312
8/21/2025,australia_china,summer,8,0.5,7.45,2,10,5,0.654
8/21/2025,australia_south_korea,summer,8,0.5,5.29,2,10,6.44,0.432
8/21/2025,brazil_china,summer,8,2.15,5,4,10,5.07,1.202
8/22/2025,brazil_malaysia,summer,8,1.2,5,3,10,6.65,0.822
8/23/2025,canada_china,summer,8,1.69,9.23,3,17.26,9.13,1.08
8/24/2025,indonesia_india,summer,8,1.98,5,3,10,5,0.394
8/25/2025,south_africa_china,summer,8,0.5,5,2,10,5,0.768
8/25/2025,west_africa_india,summer,8,1.56,8.16,3,13.49,6.36,0.76
8/25/2025,australia_china,summer,8,1.81,6.96,3,15.63,6.88,0.526
8/25/2025,australia_south_korea,summer,8,1.33,8.31,3,10,6.15,0.437
8/25/2025,brazil_china,summer,8,0.5,9.45,2,22.8,11.32,2.426
8/25/2025,brazil_malaysia,summer,8,1.12,7.65,3,16.29,8.31,1.568
8/26/2025,canada_china,summer,8,1.74,8.72,3,30.57,15.51,2.126
8/27/2025,indonesia_india,summer,8,0.81,5.61,2,15.53,7.6,0.1
8/27/2025,south_africa_china,summer,8,0.5,11.3,2,13.07,6.58,0.841
8/27/2025,west_africa_india,summer,8,0.5,7.94,2,10.99,6.08,0.787
8/28/2025,australia_china,summer,8,0.81,5,2,10,6.4,0.51
8/28/2025,australia_south_korea,summer,8,0.78,7.74,2,15.28,10.85,0.654
8/28/2025,brazil_china,summer,8,0.5,5,2,12.42,6.41,1.537
8/28/2025,brazil_malaysia,summer,8,0.59,5.27,2,10,5,1.01
8/29/2025,canada_china,summer,8,1.8,5,3,10,6.44,0.456
8/29/2025,indonesia_india,summer,8,1.31,7.62,3,16.59,6.31,0.525
8/30/2025,south_africa_china,summer,8,0.57,9.53,2,10,6.59,0.782
8/30/2025,west_africa_india,summer,8,1.29,6.5,3,10,5,0.702
8/30/2025,australia_china,summer,8,1.73,5,3,10.97,5,0.516
8/30/2025,australia_south_korea,summer,8,0.5,5,2,13.5,12.26,0.57
8/31/2025,brazil_china,summer,8,0.5,5,2,16.94,8.13,1.831
8/31/2025,brazil_malaysia,summer,8,0.68,7.2,2,10,5,0.776
8/31/2025,canada_china,summer,8,0.5,5,2,14.98,8.97,1.044
8/31/2025,indonesia_india,summer,8,0.5,5,2,10.64,5,0.1
9/1/2025,south_africa_china,summer,9,1.29,10.67,3,10,5,0.893
9/3/2025,west_africa_india,summer,9,1.28,5,3,10,5.61,0.548
9/3/2025,australia_china,summer,9,0.5,8.22,2,21.46,10.17,0.903
9/3/2025,australia_south_korea,summer,9,0.5,6.29,2,10,5,0.492
9/3/2025,brazil_china,summer,9,1.39,9.11,3,11.57,5,1.408
9/3/2025,brazil_malaysia,summer,9,1.23,8.2,3,10,5,0.98
9/4/2025,canada_china,summer,9,0.5,10.37,2,10,5,0.525
9/4/2025,indonesia_india,summer,9,1.3,5.89,3,11.44,8.05,0.416
9/5/2025,south_africa_china,summer,9,0.5,5,2,10,5.96,0.386
9/6/2025,west_africa_india,summer,9,1.17,6.71,3,31.11,17.92,2.171
9/6/2025,australia_china,summer,9,1.5,6.66,3,17.68,8.56,0.692
9/6/2025,australia_south_korea,summer,9,0.5,5,2,10,5,0.203
9/7/2025,brazil_china,summer,9,0.71,6.69,2,12.19,5.05,1.807
9/7/2025,brazil_malaysia,summer,9,0.5,6.95,2,21.54,9.55,1.929
9/8/2025,canada_china,summer,9,1.08,5,3,10,6.94,0.795
9/8/2025,indonesia_india,summer,9,0.5,7.65,2,21.6,12.06,0.564
9/9/2025,south_africa_china,summer,9,2.02,6.89,4,10,6.27,0.657
9/9/2025,west_africa_india,summer,9,0.5,5.84,2,10,5,0.584
9/9/2025,australia_china,summer,9,0.5,8.22,2,10,6.21,0.373
9/10/2025,australia_south_korea,summer,9,0.5,5.07,2,10,6.29,0.595
9/11/2025,brazil_china,summer,9,0.5,6.98,2,10,5,1.026
9/11/2025,brazil_malaysia,summer,9,1.39,6.65,3,21.06,7.99,2.066
9/11/2025,canada_china,summer,9,0.5,10.23,2,18.96,12.07,1.474
9/11/2025,indonesia_india,summer,9,1.2,10.41,3,12.9,7.34,0.304
9/11/2025,south_africa_china,summer,9,0.92,5,2,10,5,0.944
9/11/2025,west_africa_india,summer,9,1.96,9.54,3,10,5,0.667
9/11/2025,australia_china,summer,9,1.71,9.12,3,10.48,5,0.541
9/12/2025,australia_south_korea,summer,9,0.79,5,2,10,8.5,0.612
9/13/2025,brazil_china,summer,9,0.5,5,2,10,5.87,1.14
9/14/2025,brazil_malaysia,summer,9,1.35,9.03,3,20.36,10.83,1.758
9/14/2025,canada_china,summer,9,1.57,5.97,3,10,6.01,0.598
9/14/2025,indonesia_india,summer,9,0.62,7.05,2,10,5,0.259
9/14/2025,south_africa_china,summer,9,1.62,5.24,3,10,7.91,1.009
9/15/2025,west_africa_india,summer,9,0.5,5,2,10,5,0.379
9/15/2025,australia_china,summer,9,0.81,7.28,2,21.32,6.22,0.741
9/15/2025,australia_south_korea,summer,9,0.95,5.67,2,17.39,9.82,1.038
9/15/2025,brazil_china,summer,9,0.77,6.69,2,10,9.78,0.789
9/15/2025,brazil_malaysia,summer,9,0.63,7.81,2,15.76,6.56,1.515
9/15/2025,canada_china,summer,9,3.21,8.53,5,15.98,6.3,0.969
9/15/2025,indonesia_india,summer,9,0.5,5.12,2,10,6.47,0.103
9/17/2025,south_africa_china,summer,9,1.1,5,3,18.61,9.02,1.691
9/18/2025,west_africa_india,summer,9,0.72,5.36,2,16.06,8.18,0.863
9/18/2025,australia_china,summer,9,2.35,6.54,4,10,5.8,0.423
9/19/2025,australia_south_korea,summer,9,0.56,5,2,10,9.55,0.271
9/20/2025,brazil_china,summer,9,0.5,9.92,2,10,5.03,0.919
9/21/2025,brazil_malaysia,summer,9,1.29,7.66,3,20.15,11.51,2.305
9/21/2025,canada_china,summer,9,0.5,10.91,2,27.59,14.56,1.857
9/21/2025,indonesia_india,summer,9,0.57,5,2,10,6.66,0.455
9/22/2025,south_africa_china,summer,9,0.69,9.4,2,10,5,0.889
9/22/2025,west_africa_india,summer,9,0.98,5.22,2,12.9,5,0.586
9/22/2025,australia_china,summer,9,0.72,5.62,2,15.77,7.03,0.635
9/22/2025,australia_south_korea,summer,9,0.5,5,2,18.47,10.72,0.811
9/22/2025,brazil_china,summer,9,1.99,5.97,3,10.34,5.75,0.965
9/22/2025,brazil_malaysia,summer,9,1.19,5,3,10,5.4,0.981
9/23/2025,canada_china,summer,9,1.53,7.03,3,10.4,8.16,0.523
9/24/2025,indonesia_india,summer,9,0.77,5,2,11.14,7.48,0.676
9/24/2025,south_africa_china,summer,9,1.11,6.27,3,10,5,0.507
9/26/2025,west_africa_india,summer,9,0.5,11.12,2,10,5,0.533
9/27/2025,australia_china,summer,9,0.5,5,2,17.13,8.7,0.894
9/27/2025,australia_south_korea,summer,9,0.9,6.24,2,14.03,7.82,0.67
9/27/2025,brazil_china,summer,9,0.74,5,2,10,5.16,1.032
9/27/2025,brazil_malaysia,summer,9,0.67,5,2,30.33,14.9,3.008
9/28/2025,canada_china,summer,9,0.5,5,2,23.4,13.33,1.304
9/28/2025,indonesia_india,summer,9,0.5,5.79,2,10,6.38,0.191
9/28/2025,south_africa_china,summer,9,0.69,6.45,2,10,5.2,0.845
9/28/2025,west_africa_india,summer,9,1.01,7.36,3,16.76,5.22,0.988
9/29/2025,australia_china,summer,9,1.28,5,3,13.84,5.6,0.512
9/29/2025,australia_south_korea,summer,9,1.53,5,3,14.29,8.96,0.67
9/29/2025,brazil_china,summer,9,0.53,8.24,2,10,5.65,1.445
9/30/2025,brazil_malaysia,summer,9,1.11,5,3,10,5,0.964
10/1/2025,canada_china,autumn,10,4.03,10.45,6,17.51,6.5,1.172
10/1/2025,indonesia_india,autumn,10,1.63,11.05,3,10,6.59,0.44
10/1/2025,south_africa_china,autumn,10,1.58,8.7,3,10.46,5,0.862
10/1/2025,west_africa_india,autumn,10,1.37,8.01,3,10,6.1,0.855
10/2/2025,australia_china,autumn,10,0.5,10.63,2,10,5.03,0.465
10/2/2025,australia_south_korea,autumn,10,1.54,12.1,3,11.09,7.63,0.213
10/2/2025,brazil_china,autumn,10,1.87,8.25,3,11.94,9.43,1.223
10/3/2025,brazil_malaysia,autumn,10,2.15,9.23,4,15.55,5,1.438
10/4/2025,canada_china,autumn,10,1.43,8.47,3,27.34,15.52,1.716
10/5/2025,indonesia_india,autumn,10,1.82,13.32,3,10.41,9.97,0.43
10/5/2025,south_africa_china,autumn,10,1.3,7.93,3,28.78,14.51,2.261
10/5/2025,west_africa_india,autumn,10,1.56,12.21,3,10,5.72,0.661
10/5/2025,australia_china,autumn,10,1.3,9.47,3,19.22,7.21,1.098
10/6/2025,australia_south_korea,autumn,10,1.52,8.23,3,16.18,13.96,0.577
10/6/2025,brazil_china,autumn,10,2.03,12.81,4,11.32,7.57,1.52
10/6/2025,brazil_malaysia,autumn,10,0.86,10.24,2,21.6,11.42,2.397
10/7/2025,canada_china,autumn,10,2.66,11.56,4,10,6.68,0.631
10/8/2025,indonesia_india,autumn,10,2.3,12.99,4,10,6.94,0.292
10/8/2025,south_africa_china,autumn,10,0.5,13.48,2,10,5.85,0.635
10/8/2025,west_africa_india,autumn,10,1.33,6.57,3,10.14,5,0.423
10/9/2025,australia_china,autumn,10,1.11,6.15,3,11.54,9.82,0.687
10/9/2025,australia_south_korea,autumn,10,1.92,12.28,3,10,7.38,0.333
10/10/2025,brazil_china,autumn,10,1.27,7.03,3,28.11,15.51,3.297
10/10/2025,brazil_malaysia,autumn,10,0.75,13.13,2,40,19.18,3.5
10/10/2025,canada_china,autumn,10,0.7,8.71,2,10,5.16,0.55
10/11/2025,indonesia_india,autumn,10,2.53,12.85,4,23.37,14.92,0.75
10/12/2025,south_africa_china,autumn,10,2.8,9.24,4,10,6.82,1.016
10/12/2025,west_africa_india,autumn,10,0.51,8.3,2,21.17,13.23,1.213
10/12/2025,australia_china,autumn,10,2.32,13.15,4,17.02,9.07,0.704
10/13/2025,australia_south_korea,autumn,10,2.4,12.73,4,12.74,5.85,0.743
10/14/2025,brazil_china,autumn,10,1.03,8.8,3,14.79,5.44,1.592
10/14/2025,brazil_malaysia,autumn,10,1.07,11.64,3,29.78,13.58,2.838
10/14/2025,canada_china,autumn,10,1.54,10.5,3,10,6.08,0.679
10/14/2025,indonesia_india,autumn,10,2.58,11.71,4,10,5.4,0.293
10/14/2025,south_africa_china,autumn,10,1.89,12.5,3,10.51,5,0.739
10/14/2025,west_africa_india,autumn,10,1.92,14.66,3,13.4,5.16,0.709
10/14/2025,australia_china,autumn,10,1.07,10.04,3,10.57,6.83,0.299
10/14/2025,australia_south_korea,autumn,10,0.5,9.39,2,20.91,9.8,1.205
10/15/2025,brazil_china,autumn,10,0.5,5.09,2,13.22,6.68,1.551
10/15/2025,brazil_malaysia,autumn,10,1.85,14.58,3,20.37,9.11,2.102
10/16/2025,canada_china,autumn,10,0.99,5.68,2,10,5,0.639
10/16/2025,indonesia_india,autumn,10,1.77,8.32,3,17.53,8.38,0.291
10/16/2025,south_africa_china,autumn,10,1.47,9.64,3,31.27,18.81,2.253
10/16/2025,west_africa_india,autumn,10,0.84,10.9,2,10,5.86,0.696
10/17/2025,australia_china,autumn,10,0.5,12.94,2,40,18.89,1.64
10/17/2025,australia_south_korea,autumn,10,0.99,16.17,2,10,6.68,0.459
10/18/2025,brazil_china,autumn,10,0.51,7.14,2,31.21,11.25,3.341
10/19/2025,brazil_malaysia,autumn,10,1.81,11.59,3,18.17,6.26,1.876
10/19/2025,canada_china,autumn,10,2.31,5.47,4,19.03,10.14,1.051
10/19/2025,indonesia_india,autumn,10,2.15,11.42,4,12.02,5,0.354
10/19/2025,south_africa_china,autumn,10,2.64,10.53,4,10,7.24,0.701
10/20/2025,west_africa_india,autumn,10,1.12,13.79,3,10.68,5,0.721
10/20/2025,australia_china,autumn,10,0.5,9.45,2,12.23,5,0.533
10/20/2025,australia_south_korea,autumn,10,2.47,10.89,4,10,5,0.554
10/20/2025,brazil_china,autumn,10,1.71,8.85,3,27.04,9.97,2.882
10/21/2025,brazil_malaysia,autumn,10,1.82,10.14,3,10,6.38,0.874
10/22/2025,canada_china,autumn,10,2.68,12.22,4,15.9,7.83,0.937
10/22/2025,indonesia_india,autumn,10,1.05,9.58,3,10,6.51,0.261
10/22/2025,south_africa_china,autumn,10,3.15,12.16,5,10,5,0.714
10/23/2025,west_africa_india,autumn,10,3.1,7.89,5,17.8,10.85,1.251
10/23/2025,australia_china,autumn,10,1.51,8.11,3,10,5,0.427
10/24/2025,australia_south_korea,autumn,10,2.61,8.99,4,23.89,8.01,1.086
10/24/2025,brazil_china,autumn,10,1.94,10.26,3,19.86,10.18,2.42
10/25/2025,brazil_malaysia,autumn,10,1.44,9.76,3,20.89,10.1,2.263
10/25/2025,canada_china,autumn,10,1.73,9.81,3,14.67,9.53,1.242
10/26/2025,indonesia_india,autumn,10,1.81,11.39,3,21.7,6.08,0.75
10/26/2025,south_africa_china,autumn,10,2.09,9.14,4,18.22,8.34,1.359
10/26/2025,west_africa_india,autumn,10,1.44,17.53,3,27.98,14.85,1.446
10/26/2025,australia_china,autumn,10,1.23,5,3,15.33,10.86,0.768
10/26/2025,australia_south_korea,autumn,10,1.88,7.13,3,22.61,10.34,1.157
10/27/2025,brazil_china,autumn,10,0.5,10.62,2,10,5,1.124
10/27/2025,brazil_malaysia,autumn,10,2.26,12.08,4,24.82,14.8,2.169
10/28/2025,canada_china,autumn,10,2.26,7.61,4,22.41,8.2,1.336
10/28/2025,indonesia_india,autumn,10,2.36,9.48,4,10,5,0.202
10/30/2025,south_africa_china,autumn,10,1.77,10.83,3,29.3,14.43,2.479
10/31/2025,west_africa_india,autumn,10,2.82,12.03,4,10,5,0.96
10/31/2025,australia_china,autumn,10,1.48,7.7,3,10,6.9,0.685
10/31/2025,australia_south_korea,autumn,10,2.75,10.8,4,35.43,16.98,1.365
10/31/2025,brazil_china,autumn,10,2.14,9.92,4,39.45,22.38,3.5
10/31/2025,brazil_malaysia,autumn,10,1.63,13.31,3,21.53,10.64,1.862
11/1/2025,canada_china,autumn,11,2.61,11.34,4,17.96,10.53,1.003
11/1/2025,indonesia_india,autumn,11,1.27,13.66,3,16.84,8.48,0.599
11/2/2025,south_africa_china,autumn,11,2.33,12.27,4,29.17,12.59,2.275
11/3/2025,west_africa_india,autumn,11,1.5,10.35,3,11.41,5,0.374
11/3/2025,australia_china,autumn,11,1.93,7.43,3,10,5.03,0.717
11/3/2025,australia_south_korea,autumn,11,3.09,12.65,5,28.53,16.6,1.192
11/3/2025,brazil_china,autumn,11,0.5,15.04,2,10.19,8.17,1.042
11/4/2025,brazil_malaysia,autumn,11,1.18,12.65,3,14.56,9.53,1.145
11/4/2025,canada_china,autumn,11,1.56,11.85,3,21.85,11.85,1.384
11/5/2025,indonesia_india,autumn,11,1.62,14.45,3,16.29,8.98,0.512
11/5/2025,south_africa_china,autumn,11,1.49,14.23,3,10,5.08,0.879
11/5/2025,west_africa_india,autumn,11,2.62,11.82,4,36.86,17.41,1.773
11/6/2025,australia_china,autumn,11,1.53,12.74,3,15.66,7.52,0.628
11/7/2025,australia_south_korea,autumn,11,1.05,13.03,3,10,8.43,0.441
11/7/2025,brazil_china,autumn,11,2.56,9.16,4,21.2,11.33,2.229
11/7/2025,brazil_malaysia,autumn,11,1.92,12.49,3,27.1,11.99,2.724
11/7/2025,canada_china,autumn,11,0.99,10.58,2,40,20.46,2.702
11/7/2025,indonesia_india,autumn,11,0.5,15.67,2,11.43,7.24,0.1
11/9/2025,south_africa_china,autumn,11,3.06,16,5,11.07,7.41,0.837
11/9/2025,west_africa_india,autumn,11,1.71,15.04,3,18.67,7.58,0.971
11/9/2025,australia_china,autumn,11,1.77,15.79,3,28.87,13.09,1.239
11/9/2025,australia_south_korea,autumn,11,1.82,7.22,3,10,5,0.241
11/9/2025,brazil_china,autumn,11,2.38,6.47,4,25.39,15.36,3.178
11/10/2025,brazil_malaysia,autumn,11,1.3,20.16,3,18.35,6.54,1.776
11/11/2025,canada_china,autumn,11,2.9,12.8,4,19.91,8.96,1.143
11/11/2025,indonesia_india,autumn,11,1.02,11.87,3,14.17,5.96,0.193
11/11/2025,south_africa_china,autumn,11,1.42,7.92,3,31.74,15.53,2.486
11/11/2025,west_africa_india,autumn,11,2.09,8.58,4,10,8.42,0.664
11/11/2025,australia_china,autumn,11,1.22,11.41,3,13.53,7.99,0.581
11/11/2025,australia_south_korea,autumn,11,1.87,9.91,3,15.54,7.09,0.396
11/11/2025,brazil_china,autumn,11,2.06,9.4,4,28.64,18.12,3.175
11/12/2025,brazil_malaysia,autumn,11,2.51,12.95,4,10,5.79,0.902
11/13/2025,canada_china,autumn,11,1.62,13.46,3,23.07,7.73,1.425
11/13/2025,indonesia_india,autumn,11,1.22,9.98,3,37.06,17.63,0.907
11/13/2025,south_africa_china,autumn,11,1.65,12.2,3,10,5,0.758
11/13/2025,west_africa_india,autumn,11,2.65,11.22,4,18.59,8.15,1.045
11/14/2025,australia_china,autumn,11,2.97,9.94,4,24.58,12.49,1.113
11/14/2025,australia_south_korea,autumn,11,1.85,7.43,3,10,5,0.511
11/14/2025,brazil_china,autumn,11,2,11.78,4,13.99,5.04,1.538
11/14/2025,brazil_malaysia,autumn,11,2.95,7.76,4,10,5,0.81
11/14/2025,canada_china,autumn,11,1.57,10.27,3,24.49,13.95,1.586
11/14/2025,indonesia_india,autumn,11,1.05,7.61,3,23.89,12.16,0.655
11/14/2025,south_africa_china,autumn,11,1.77,12.44,3,25.1,9.3,2.241
11/15/2025,west_africa_india,autumn,11,2.4,9.36,4,16.5,8.87,0.77
11/15/2025,australia_china,autumn,11,1.56,11.95,3,23.28,13.04,0.821
11/15/2025,australia_south_korea,autumn,11,2.21,18.16,4,10.78,5.11,0.58
11/15/2025,brazil_china,autumn,11,3.4,6.62,5,17.13,8.75,1.647
11/17/2025,brazil_malaysia,autumn,11,2.09,12.36,4,10,5,0.95
11/18/2025,canada_china,autumn,11,1.66,13.51,3,40,18.7,2.628
11/18/2025,indonesia_india,autumn,11,1.53,17.43,3,15.98,10.35,0.49
11/19/2025,south_africa_china,autumn,11,1.58,20.12,3,10,5,0.945
11/21/2025,west_africa_india,autumn,11,2.06,9.57,4,34.78,12.52,2.137
11/21/2025,australia_china,autumn,11,2.02,8.34,4,10,5,0.437
11/21/2025,australia_south_korea,autumn,11,0.99,15.68,2,21.87,9.74,0.746
11/21/2025,brazil_china,autumn,11,1.91,12.58,3,17.72,11.58,1.921
11/21/2025,brazil_malaysia,autumn,11,1,14.56,2,17.6,9.17,1.637
11/22/2025,canada_china,autumn,11,3.04,8.45,5,10,5,0.7
11/22/2025,indonesia_india,autumn,11,0.69,5.76,2,10,6.44,0.212
11/23/2025,south_africa_china,autumn,11,1.1,9.41,3,40,18.87,3.156
11/24/2025,west_africa_india,autumn,11,2.39,9.28,4,14.07,5,0.553
11/24/2025,australia_china,autumn,11,1.49,11.31,3,10,5,0.619
11/24/2025,australia_south_korea,autumn,11,1.63,6.83,3,32.75,15.24,1.403
11/24/2025,brazil_china,autumn,11,1.34,10.26,3,12.01,5.23,1.231
11/25/2025,brazil_malaysia,autumn,11,2.2,9.53,4,21.65,13.36,1.944
11/25/2025,canada_china,autumn,11,2.21,9.81,4,10,5.64,0.285
11/25/2025,indonesia_india,autumn,11,2.45,7.76,4,34.67,14.38,1.27
11/26/2025,south_africa_china,autumn,11,1.25,5.5,3,11.36,5,0.852
11/26/2025,west_africa_india,autumn,11,0.8,7.74,2,27.34,14.57,1.75
11/28/2025,australia_china,autumn,11,2.8,12.5,4,10,7.18,0.421
11/28/2025,australia_south_korea,autumn,11,1.81,15.57,3,10,5,0.398
11/28/2025,brazil_china,autumn,11,0.5,17.4,2,17.76,7.08,2.036
11/28/2025,brazil_malaysia,autumn,11,2.94,13.6,4,18.74,8.9,1.676
11/28/2025,canada_china,autumn,11,0.5,14.32,2,28.47,12.04,2.027
11/29/2025,indonesia_india,autumn,11,2.45,12.68,4,21.59,7.29,0.506
11/29/2025,south_africa_china,autumn,11,2.07,15.97,4,27.21,14.41,1.977
11/29/2025,west_africa_india,autumn,11,2.02,5.49,4,11.06,8.87,0.713
11/30/2025,australia_china,autumn,11,0.68,16.21,2,33.43,21.18,1.246
11/30/2025,australia_south_korea,autumn,11,1.95,7.84,3,28.42,15.19,1.421
11/30/2025,brazil_china,autumn,11,2.88,7.47,4,13.32,5,1.491
11/30/2025,brazil_malaysia,autumn,11,1.37,14.9,3,20.21,11.17,2.081
11/30/2025,canada_china,autumn,11,2.43,11.14,4,18.58,13.4,1.078
12/1/2025,indonesia_india,winter,12,2.28,10.39,4,40,22.74,1.195
12/1/2025,south_africa_china,winter,12,3.23,15.53,5,34.26,15.95,2.819
12/2/2025,west_africa_india,winter,12,2.81,8.1,4,24.18,12.98,1.319
12/2/2025,australia_china,winter,12,2.76,15.28,4,40,20.97,1.578
12/4/2025,australia_south_korea,winter,12,3.87,15.83,5,40,23.18,1.739
12/4/2025,brazil_china,winter,12,2.31,15.96,4,14.85,6.64,1.72
12/4/2025,brazil_malaysia,winter,12,1.48,16.21,3,28.09,15.77,2.739
12/5/2025,canada_china,winter,12,1.31,16.11,3,38.37,16.84,2.312
12/5/2025,indonesia_india,winter,12,1.53,13.06,3,16.97,8.06,0.624
12/6/2025,south_africa_china,winter,12,1.02,18.17,3,20.81,8.73,1.614
12/6/2025,west_africa_india,winter,12,2.45,18.03,4,30.02,15.97,1.627
12/6/2025,australia_china,winter,12,2.45,14.31,4,40,21.93,1.765
12/6/2025,australia_south_korea,winter,12,4.29,13.92,6,29.45,14.09,1.361
12/7/2025,brazil_china,winter,12,1.09,8.9,3,37.65,17.65,3.5
12/8/2025,brazil_malaysia,winter,12,2.71,12.17,4,19.82,7.05,1.925
12/8/2025,canada_china,winter,12,0.95,17.3,2,35.27,19.27,2.421
12/8/2025,indonesia_india,winter,12,4.07,13.77,6,39.54,19.99,1.1
12/8/2025,south_africa_china,winter,12,3.53,10.81,5,24.94,10.75,2.152
12/9/2025,west_africa_india,winter,12,2.02,17.45,4,37.28,19.32,2.406
12/9/2025,australia_china,winter,12,3.14,22.82,5,25.94,14.16,1.128
12/9/2025,australia_south_korea,winter,12,2.02,22.05,4,33.71,17.22,1.496
12/9/2025,brazil_china,winter,12,3.19,17.49,5,15.01,6.51,1.744
12/10/2025,brazil_malaysia,winter,12,2.47,16.3,4,10,8.41,0.85
12/11/2025,canada_china,winter,12,1.61,10.98,3,10,7.67,0.878
12/11/2025,indonesia_india,winter,12,3.31,15.39,5,29.14,14.38,0.807
12/11/2025,south_africa_china,winter,12,1.09,15.78,3,21.58,10.71,1.795
12/12/2025,west_africa_india,winter,12,2.21,12.42,4,26.55,13.42,1.664
12/12/2025,australia_china,winter,12,2.41,15.74,4,11.71,5,0.418
12/12/2025,australia_south_korea,winter,12,1.43,16.09,3,28.2,12.31,1.445
12/13/2025,brazil_china,winter,12,1.66,16.69,3,40,18.55,3.5
12/13/2025,brazil_malaysia,winter,12,2.73,12.47,4,10.38,5,0.848
12/13/2025,canada_china,winter,12,1.68,16.74,3,35.43,17.03,2.272
12/14/2025,indonesia_india,winter,12,1.75,15.77,3,27.47,16.79,0.691
12/14/2025,south_africa_china,winter,12,3.55,12.69,5,39.75,16.97,3.146
12/15/2025,west_africa_india,winter,12,3.86,15.29,5,19.26,8.02,0.954
12/15/2025,australia_china,winter,12,1.91,15.32,3,38.9,21.36,1.608
12/15/2025,australia_south_korea,winter,12,2.35,17.23,4,25.27,13.82,1.119
12/15/2025,brazil_china,winter,12,2.07,10.75,4,26.59,13.81,3.219
12/16/2025,brazil_malaysia,winter,12,1.75,12.62,3,15.35,9.13,1.55
12/16/2025,canada_china,winter,12,1.64,15.51,3,24.05,8.9,1.575
12/17/2025,indonesia_india,winter,12,1.38,10.69,3,36.55,21.43,0.983
12/17/2025,south_africa_china,winter,12,2.26,14.8,4,39.72,20.74,2.966
12/18/2025,west_africa_india,winter,12,2.08,11.37,4,27.81,14.58,1.588
12/19/2025,australia_china,winter,12,1.43,20.16,3,24.47,13.99,1.202
12/20/2025,australia_south_korea,winter,12,1.02,21.29,3,22.83,11.29,0.929
12/20/2025,brazil_china,winter,12,3.34,15.37,5,31.5,18.31,3.5
12/20/2025,brazil_malaysia,winter,12,1.87,18.31,3,13.58,5,1.289
12/21/2025,canada_china,winter,12,2.03,14.59,4,10,5,0.563
12/21/2025,indonesia_india,winter,12,4.25,21.09,6,13.46,5,0.633
12/21/2025,south_africa_china,winter,12,2.52,15.3,4,21.84,9.6,1.851
12/21/2025,west_africa_india,winter,12,2.03,11.57,4,28.14,12.28,1.4
12/21/2025,australia_china,winter,12,1.46,14.69,3,26.78,16.13,1.337
12/21/2025,australia_south_korea,winter,12,2.34,21.13,4,26.24,14.16,1.147
12/21/2025,brazil_china,winter,12,2.73,17.97,4,10,5,1.148
12/22/2025,brazil_malaysia,winter,12,2.28,8.07,4,22.4,10.76,2.31
12/22/2025,canada_china,winter,12,2.46,13.27,4,19.19,10.32,1.207
12/22/2025,indonesia_india,winter,12,3.49,18.32,5,15.49,6.54,0.53
12/22/2025,south_africa_china,winter,12,2.94,10.45,4,33.21,18.62,2.505
12/23/2025,west_africa_india,winter,12,4.54,16.49,6,22.61,10.53,0.992
12/23/2025,australia_china,winter,12,1.36,12.58,3,40,19.34,1.94
12/24/2025,australia_south_korea,winter,12,2.31,16.56,4,36.32,16.96,1.677
12/24/2025,brazil_china,winter,12,3.21,18.54,5,27.92,14.95,3.028
12/25/2025,brazil_malaysia,winter,12,2.37,12.44,4,36.08,17.23,3.498
12/25/2025,canada_china,winter,12,2.3,12.06,4,38.1,19.16,2.478
